id,latitude,longitude,source_ref,alt_name,local_ref,wikipedia,icao,wikidata,addr:housenumber,name:fr,addr:state,name:en,type,ref,gnis:feature_type,landuse,ele,gnis:feature_id,operator:type,addr:postcode,gnis:created,military,addr:city,website,name,source,note,name:ru,phone,gnis:county_name,addr:street,operator
25762188,53.647178,9.7028046,,,,de:Flugplatz Uetersen,EDHE,Q694628,,,,,,,,,7,,,,,,,http://www.edhe.de/,Flugplatz Uetersen/Heist,,,,,,,Flugplatz Uetersen/Heist GmbH
25781163,52.3515704,8.3272992,,,,,EDXD,Q1433524,,,,,,,,,,,,,,,,,Flugplatz Bohmte,,,,,,,
25784150,50.5736998,8.521838,,,,,,,,,,,,,,,,,,,,,,,Segelflugplatz Wetzlar-Garbenheim,,,,,,,
25827689,51.6168846,7.5008314,,,,,,,,,,,,,,grass,,,,,,,,https://www.fsg-luenen.de/,Segelflugplatz Lünen-Lippeweiden,,,,+49 2306 18981,,,FSG Lünen e.V.
25868756,-1.2731598,36.8652199,,RAF Eastleigh,,en:Moi Air Base,HKRE,Q2748390,,,,,,,,military,,,,,,airfield,,,Moi Air Base,bing; ourairports.com,,,,,,Kenya Air Force
25873659,51.8516287,10.0241715,,,,,EDVA,Q551868,,,,,,,,,,,,,,,,,Bad Gandersheim,,,,,,,
25873734,51.7065159,10.0392161,,,,,EDVN,Q1433774,18,,,,,,,,,,,37154,,,Northeim,https://edvn.de/,Flugplatz Northeim,survey,,,+49-5551-8667,,Am Waldrand,Flugplatz Northeim GmbH
25924932,-43.5484305,172.5515519,,,,,NZWG,,,,,,,,,military,,,,,,airfield,,,Former Wigram Aerodrome Apron and Taxiway,,,,,,,
25928727,17.4959986,-62.9800395,,,,en:F. D. Roosevelt Airport,TNCE,Q2479758,,,,,,,,,39.3,,government,,,,,,F. D. Roosevelt Airport,Bing,,,,,,Openbaar Lichaam Sint Eustatius
25984942,12.5836178,-81.7112315,,,,en:Gustavo Rojas Pinilla International Airport,SKSP,,,,,Gustavo Rojas Pinilla International Airport,,,,,27,,,,,,,,Aeropuerto Internacional Gustavo Rojas Pinilla,wikipedia,,,,,,Aerocivil Colombia
26083151,36.6643257,68.9134624,,,,en:Kunduz Airport,OAUZ,Q2875855,,,,Kunduz Airport,,,,military,435,,,,,airfield,,,فرودگاه قندوز,wikipedia,,,,,,ISAF
26099805,51.3828288,-2.5684219,,,,,,,,,,,,,,grass,,,,,,,,,Norton Malreward Airstrip,,,,,,,
26166412,42.5702378,27.5152922,,,,,LBBG,,,,,Burgas Airport,public,,,,,,,,,,,http://www.bourgas-airport.com/,Летище Бургас,,,,,,,Fraport Twin Star Airport Management
26195889,51.5904302,7.7098224,,,,,,,,,,,,,,grass,62,,,,,,,,Segelfluggelände Kamen-Heeren,,,,,,,Luftsportfreunde 2000 Kamen/Dortmund e.V.
26226449,53.030764,18.5469499,,,,pl:Lotnisko Toruń,EPTO,Q5249136,,,,,,,,,,,,,,,,,Lotnisko Toruń,,,,,,,Aeroklub Pomorski
26253913,52.4549734,9.430212,,,,de:Fliegerhorst Wunstorf,ETNW,Q833642,,,,,,,,military,57,,,,,airfield,,,Fliegerhorst Wunstorf,,,,,,,
26256137,-9.649569,13.2646393,,,,,,,,,,,,,,,,,,,,,,,Aeroporto Militar do Cabo Ledo,,,,,,,
26272001,39.0141067,-123.3821366,geonames.usgs.gov,,,en:Boonville Airport (California),,Q3813593,,,CA,,public,,,,113.1,1653275,,,,,,,Boonville Airport,wikipedia,,Бонвилл,,,,Anderson Valley Community Services District
26318807,51.6886681,8.7749292,,,,,EDLR,Q1433789,,,,,,,,,,,,,,,,,Paderborn-Haxterberg,,,,,,,
26322863,39.1263183,-123.2014004,,,,en:Ukiah Municipal Airport,KUKI,Q7878301,,,CA,,public,,,,187.1,,,,,,,,Ukiah Municipal Airport,wikipedia,,,,,,City of Ukiah
26329862,-24.357995,31.0392355,,Hoedspruit Air Force Base Airport,,en:AFB Hoedspruit,FAHS,Q4651416,,,,,,,,military,,,,,,airfield,,,Air Force Base Hoedspruit,ourairports.com,,,,,,
26340265,33.3724495,-81.9626921,geonames.usgs.gov,Augusta Regional at Bush Field,,en:Augusta Regional Airport,KAGS,Q2901892,,,GA,Augusta Regional Airport,,,,,42,351679,,,,,,,Augusta Regional Airport,Wikipedia;USGS GNIS,,,,,,City of Augusta
26346595,12.9548535,74.8838396,,Kenjar Airport,,en:Mangalore International Airport,VOML,Q290527,,,,,,IXE,,,103,,,,,,,,Mangalore International Airport,local knowledge,,,,,,Airports Authority Of India / Adani Groups
26354207,-34.6150045,-58.6100335,,,,es:Aeropuerto El Palomar,SADP,Q5351739,,,,El Palomar Airport,,,,military,,,,,,airfield,,https://www.aa2000.com.ar/elpalomar,Aeropuerto El Palomar,,,,,,,Aeropuertos Argentina 2000
26390363,40.1499833,44.3940134,,,,hy:Երևանի «Զվարթնոց» միջազգային օդանավակայան,UDYZ,Q1124922,,Aéroport international Zvartnots,,Zvartnots International Airport,,,,,865,,,,,,Երևան,https://www.zvartnots.aero/,Զվարթնոց միջազգային օդանավակայան (EVN),wikipedia,,Международный аэропорт Звартноц-Ереван (EVN),+374 10 493111,,,
26408913,51.1919753,7.7911476,,,,de:Flugplatz Plettenberg-Hüinghausen,EDKP,Q1433812,,,,,,,,,299,,,,,,,,Plettenberg-Hüinghausen,,,,,,,
26431657,47.3125044,-2.1502729,,Aéroport de Gron,,fr:Aéroport de Saint-Nazaire - Montoir,LFRZ,Q2875907,,,,,,LFRZ,,grass,,,,,,,,,Aéroport de Saint-Nazaire Montoir,,,,,,,Vinci airports
26471061,42.2454817,42.0500508,,,,,,,,,,Senaki Military Base,,,,military,,,,,,airfield,,,სენაკის სამხედრო ბაზა,,,,,,,
26477907,32.7717974,-96.802367,geonames.usgs.gov,,,,,Q61720077,,,TX,,,,,,134,1386497,public,,,,,,Dallas CBD Vertiport,,,,,,,City of Dallas
26603273,55.8526651,12.0727097,,,,,,Q12312824,,,,,,,,,,,,,,,,,Frederiksund Nord,,,,,,,Frederikssund-Frederiksværk Flyveklub
26630300,50.851554,-3.2748379,,,,,,,,,,,sport,,,,,,,,,,,,North Hill Airfield,,,,,,,Devon and Somerset Gliding Club
26637098,51.1244828,7.3719314,,,,de:Flugplatz Wipperfürth-Neye,EDKN,Q1433946,3a,,,,,,,,263,,community,51688,,,Wipperfürth,https://www.edkn.de/,Flugplatz Wipperfürth-Neye,,,,+49 2267 880327,,Beverstraße,Luftsportverein Wipperfürth e.V.
26648704,25.4510739,82.8626882,,Varanasi Airport,,en:Lal Bahadur Shastri Airport,VEBN,Q3276974,,,,Lal Bahadur Shastri International Airport,,,,,81,,,,,,,,Lal Bahadur Shastri International Airport,,,,,,,Airports Authority of India
26651023,54.3137253,9.5368933,,,,de:Fliegerhorst Hohn,ETNH,Q780114,,,,,,,,military,,,,,,airfield,,,Fliegerhorst Hohn,,estimate area,,,,,
26680077,11.6040563,37.3177182,,,,,HABD,,,,,,,,,,,,,,,,,,Bahir Dar Airport,,,,,,,
26685707,48.7620371,9.3346676,,,,,,Q125949485,26,,,,,,,,490,,,73732,,,Esslingen am Neckar,http://www.aero-club-esslingen.de/,Aero Club Esslingen Sportfluggelände,,Frequenz: 122.475 Mhz Startmöglichkeiten: Winde/Flugzeugschlepp,,+49 7181 74492,,Römerstraße,Aero Club Esslingen e.V.
26693391,43.1930837,-79.1695825,,,,,CYSN,Q3913203,,,,,,,,,,,,,,,,,St Catharines / Niagara District Airport (YCM),,,,,,,
26707923,50.6438425,12.1745402,,,,de:Flugplatz Greiz-Obergrochlitz,EDOT,Q20459254,,,,,,,,,,,,,,,,,Heinz-Peinl-Flugplatz Greiz-Obergrochlitz,,,,,,,Luftsportverein Greiz-Obergrochlitz e.V.
26775725,11.6407486,92.7293121,,,,,VOPB,Q937462,,Aéroport de Port Blair,,Veer Savarkar International Airport,,,,,,,,,,,,,Veer Savarkar International Airport,,,Международный аэропорт имени Саваркар Винаяк Дамодар,,,Lambaline,Airport Authority of India
26840918,51.1405936,6.9853572,,,,,,,,,,,,,,grass,,,,,,,,https://lsgerbsloeh.de/,Segelflugplatz Langenfeld,,,,,,,
26927150,39.2196575,-106.3159272,geonames.usgs.gov,,,en:Lake County Airport (Colorado),KLXV,Q6475484,,,CO,,,,,,3024,204486,,,,,,,Lake County Airport,,,,,,,
27005369,48.5613236,7.8434095,,,,de:Flugplatz Kehl-Sundheim,EDSK,Q12693316,,,,,,,,,,,,,,,,,Flugplatz Kehl-Sundheim,,,,,,,
27010262,-43.4771876,172.3950999,,,,en:West Melton Aerodrome,NZWL,Q7985885,,,,,,,,,93,,,,,,,https://cac.co.nz/,West Melton Aerodrome,,,,,,,Canterbury Aero Club
27139919,25.2536138,82.9910895,,,,,,,,,,,,,,,,,,,,,,,Banaras Hindu University Airstrip And Flying Club,,,,,,,
27145546,-20.2560893,-40.2830313,,Aeroporto Eurico de Aguiar Salles,,pt:Aeroporto Internacional de Vitória,SBVT,Q2578887,,,,Eurico de Aguiar Salles Airport,,,,,,,,,,,,,Aeroporto Internacional de Vitória - Eurico de Aguiar Salles,,,,,,,Zurich Airport
27174405,46.7565356,7.6003262,,,,,LSZW,Q12695298,,,,Thun Air Field,,,,,,,,,,,,http://www.thun-airfield.ch,Flugplatz Thun,,,,,,,
27195579,48.876266,9.6536335,,,,,,,,,,,,,,,,,,,,,,,Segelflugplatz Welzheim,,,,,,,
27332447,25.9059253,-97.4245818,,,,en:Brownsville/South Padre Island International Airport,KBRO,Q3385055,,,,,,,,,,1386303,,,,,,https://www.flybrownsville.com/,Brownsville/South Padre Island International Airport,,,,,,,City of Brownsville
27396083,40.6602185,-3.5948933,,,,,,,,,,,,,,,,,,,,,,http://aerodromo-loring.blogspot.be/,Aeródromo Loring,,,,,,,
27415402,37.5309864,22.4036337,,,,el:Αεροπορική Βάση Τριπόλεως (Ελλάδα),LGTP,Q2382846,,,,Tripolis Air Base,,,,military,,,,,,airfield,,,Αεροπορική Βάση Τριπόλεως,,,,,,,
27496064,48.7780641,10.2648892,,,,de:Verkehrslandeplatz Aalen-Heidenheim/Elchingen,EDPA,Q1433429,,,,,,,,,,,,,,,,https://www.edpa.de/,Verkehrslandeplatz Aalen-Elchingen,,,,,,,Luftsportring Aalen e.V.
27545390,51.4292601,7.6437699,,,,,,,,,,,,,,,,,,,,,,,Segelfluggelände Letmathe-Rheinermark,,"Segelfluggelände; 191 Meter ü.NN; Luftsportvereinigung Ruhr-Lenne Iserlohn;Platzfrequenz 123,5 MHZ; Fuel Avgas, Mogas; segelfliegen.com",,,,,
27561930,51.6096227,-0.8073161,,Booker,,en:Wycombe Air Park,EGTB,Q3915888,,,,,,,,,158,,,,,,,,Wycombe Air Park,,,,,,,Airways Aero Association Ltd
27657491,-26.1360108,28.2454726,,,,en:O. R. Tambo International Airport,FAOR,Q821750,,,,OR Tambo International Airport,,,,,1694,,private,,,,,,O.R. Tambo International Airport,Gagravarr_Airports,,,,,,Airports Company South Africa
27697059,53.9934396,9.5730821,,,,de:Flugplatz Itzehoe/Hungriger Wolf,EDHF,Q12693053,,,,,,,,,27,,,,,,,,Hungriger Wolf,,,,,,,Flugplatz-Entwicklungs-und Betriebsgesellschaft mbH Hungriger Wolf
27712654,6.8219844,79.8881615,,Colombo International Airport Ratmalana,,en:Ratmalana Airport,VCCC,Q1101384,,,,Ratmalana Airport,,RML,,military,5,,,,,airfield,,https://www.airport.lk/rma,Ratmalana Airport,wikipedia,,,,,,Airport and Aviation Services (Sri Lanka) Limited
27713990,30.5609767,-87.8089911,,,,,KNQB,,,,,,,,,military,,,,,,airfield,,,Naval Outlying Landing Field Silverhill,yahoo_wms;usgs,,,,,,
27714172,30.509199,-87.6470331,,,,en:Naval Outlying Landing Field Summerdale,KNFD,Q3016323,,,,,,,,military,,,,,,airfield,,,Naval Outlying Landing Field Summerdale,yahoo_wms;usgs,Private use. Permission required prior to landing,,,,,US Navy
27715191,30.3454666,-87.5423358,,,,,KNHL,,,,AL,,,,,military,,,,36530,,airfield,Elberta,,Naval Outlying Landing Field Wolf,yahoo_wms;usgs,,,,,,
27798095,12.3501414,-1.51358,,Ouagadougou Airport,,en:Ouagadougou Airport,DFFD,Q773547,,,,Ouagadougou International Airport,,,,,316,,,,,,,,Aéroport international de Ouagadougou,,,,,,,
27851523,35.536672,-97.6455133,geonames.usgs.gov,,,en:Wiley Post Airport,KPWA,Q8001635,,,OK,Wiley Post Airport,public,PWA,,,392,1102615,,,,,,,Wiley Post Airport,wikipedia,,,,,,Oklahoma City Airport Trust
27895684,40.6509523,22.4883207,,,,,LGAX,Q4720925,,,,Alexandria Army Aviation Base,,,,military,,,,,,airfield,,,"Βάση Αεροπορίας Στρατού ""Αλεξάνδρεια""",,,,,,,
27929163,12.1906696,-86.3536998,,,,en:Los Brasiles Airport,MNBR,Q15242900,,,,Los Brasiles Airport,,,,,80,,,,,,Mateare,,Pista Aérea “Carlos Ulloa” Los Brasiles,,,,,,,
27941733,36.1095867,-86.6757746,,,,,,,,,,,,,,military,,,,,,airfield,,,Tennessee Air National Guard,,,,,,,
28011789,44.472923,-73.1544798,geonames.usgs.gov,Burlington International Airport,,en:Patrick Leahy Burlington International Airport,KBTV,Q2750047,,,VT,,public,,,,101,1461920,public,05403,,,Burlington,,Patrick Leahy Burlington International Airport,Wikipedia;USGS GNIS,,,,,Airport Drive,City of Burlington
28038802,52.2005874,8.380666,,Flugplatz Melle-Grönegau,,,EDXG,Q1433725,,,,,,,,,,,,,,,,,Segelflugplatz Melle,,,,,,,
28054495,52.7315495,6.5180479,,,,nl:Vliegveld Hoogeveen,EHHO,Q1433650,,,,Hoogeveen Airfield,,,,,12,,,,,,,http://www.vliegveldhoogeveen.nl,Vliegveld Hoogeveen,,,,,,,
28058053,-19.9713828,23.4317961,,,,en:Maun Airport,FBMN,Q121760,,,,,,,,,943,,,,,,,,Maun Airport,wikipedia,,,,,,Botswana Department of Civil Aviation
28130736,51.1444008,-1.5656159,,Middle Wallop Airfield,,en:AAC Middle Wallop,EGVP,Q2900811,,,,,,,,military,,,,SO20 8DY,,airfield,Stockbridge,https://www.army.mod.uk/who-we-are/our-schools-and-colleges/aviation/,Army Aviation Centre Middle Wallop,,,,01264 784272,,Middle Wallop,British Army
28164172,51.0990082,-1.7837919,,,,en:Old Sarum Airfield,EGLS,Q3915612,,,,,,,,,87,,,,,,,,Old Sarum Airfield,wikipedia,,,,,,Old Sarum Flying Club
28261189,12.9035141,80.1213251,,,,,VOTX,,,,,,,,,military,,,,,,,,,Tambaram Air Force Station,,,,,,,Indian Air Force
28311615,50.3567457,15.576961,,,,,LKHC,,,,,,public,,,,,,,,,,,,Letiště Hořice,,,,,,,
28335786,45.7130272,8.703542,,,VA03,it:Aeroporto di Vergiate,LILG,Q3606103,,,,,,,,,,,,,,,,,Aeroporto di Vergiate,,,,,,,
28417937,17.700076,-64.8053843,geonames.usgs.gov,Henry E. Rohlsen International Airport,,en:Henry E. Rohlsen Airport,TISX,Q951163,,,VI,,,,,,6,1613668,public,,,,,,Henry E. Rohlsen Airport,Wikipedia;USGS GNIS,,,,,,Virgin Islands Port Authority
28430019,39.2119101,-82.2281437,,,,en:Gordon K. Bush Airport,KUNI,Q3913448,747,,OH,,,UNI,,,233,,,45710,,,Albany,https://www.ohio.edu/airport,Gordon K. Bush Ohio University Regional Airport,,,,,,Columbia Road,Ohio University
28436115,41.7378457,-72.652256,,,,en:Hartford–Brainard Airport,KHFD,Q3886884,,,CT,,,,,,,,public,06114,,,,,Hartford–Brainard Airport,,,,,,,Connecticut Airport Authority
28437757,48.7703288,2.1992465,,,,fr:Base aérienne 107 Villacoublay,LFPV,Q1894366,,,,Villacoublay-Vélizy Air Base,,,,military,,,,,,airfield,,,Base aérienne 107 Villacoublay - Sous-lieutenant René Dorme,,,,,,,
28459208,49.2373029,8.6787199,,,,,,Q112032470,1,,,,,,,,128,,association,69254,,,Malsch,https://www.fsg-letzenberg-malsch.de/index.php,Segelfluggelände Malsch,,,,,,Grasweg,Flugsportgemeinschaft Letzenberg Malsch e.V.
28504182,43.5479278,6.9549899,,,,fr:Aéroport de Cannes-Mandelieu,LFMD,Q1330995,,,,,,CEQ,,,4,,,,,,,,Aéroport de Cannes-Mandelieu,,,,,,,Aéroport Côte d'Azur
28647630,53.1183053,6.1284613,,,,nl:Vliegveld Drachten,EHDR,Q1656986,,,,,,,,,4,,,,,,,,Vliegveld Drachten,,,,,,,Stichting Vliegveld Drachten
28681278,51.7787628,7.2883761,,,,,EDLB,Q1433531,,,,,,,,,,,,,,,,,Verkehrslandeplatz Borkenberge,,,,,,,
28685188,50.9771848,6.6083987,,,,,,,,,,,,,,,70,,,,,,,https://www.lsc-erftland.de/,Segelflugplatz Bergheim,,,,+49 2271 44858,,,
28695786,58.4228456,-130.0298432,,,,en:Dease Lake,CYDL,,,,,,,,,,,,,,,,,,Dease Lake Airport,,,,,,,
28712418,54.8241707,-127.183091,,,,,CYYD,,,,,,,YYD,,,523,,,,,,,http://www.smithersairport.com/,Smithers Airport,,,,,,,
28719635,26.8280936,75.819108,,,,en:Jaipur International Airport,VIJP,Q572387,,,,,,,,,,,,,,,,,Jaipur International Airport,,,,,,,Airport Authority off India
28746824,-12.1605396,-77.0016051,,,,es:Escuela de Oficiales de la Fuerza Aérea del Perú,SPLP,Q5839252,,,,,,,,military,,,,,,airfield,,,Base Aérea Las Palmas,,,,,,,2ª Región aérea territorial FAP
28787396,25.4368975,81.7391851,,,,en:Allahabad Airport,VEAB,Q1931319,,,,,,,,,,,,,,airfield,,,Allahabad Bamrauli Airport,,,,,,,
28787593,49.7322404,7.3362755,,,,de:Flugplatz Idar-Oberstein/Göttschied,EDRG,Q1433644,20,,,,,,,,,,,55743,,,Idar-Oberstein,http://www.aero-clubidar-oberstein.de/,Flugplatz Göttschied / Idar-Oberstein,,,,,,Flugplatzstraße,
28797526,-17.6479427,27.3164923,,,,,FVBI,,,,,,,,,,,,,,,,,,Binga Aerodrome,landsat,,,,,,
28826884,-15.9885204,35.525824,,,,,,,,,,,,,,,,,,,,,,,Alcoma Aerodrome,,,,,,,
28842445,48.1815784,10.8625925,,,,en:Lechfeld Airbase,ETSL,Q473055,,Base aérienne de Lechfeld,,,,,,military,,,,,,airfield,,,Fliegerhorst Lechfeld,,,,,,,
28844415,48.6495306,11.5966183,,,,,,,,,,,,,,,,,private_non_profit,,,,,,Segelflugplatz Hallertau,YWMS;local knowledge,,,,,,Luftsportverein Pfaffenhofen a.d. Ilm
28851359,22.3365315,73.2266924,,,,,VABO,,,,,Vadodara Green Airport Harni,public,Gujrat goverment oct -16,,military,39,,,,,airfield,,,Vadodara Green Airport Harni,wikipedia,,,,,,Airports Authority of India
28902695,47.8429127,106.765268,,,,en:Buyant-Ukhaa International Airport,ZMUB,Q837745,,Aéroport international Gengis Khan,,Buyant-Ukhaa International Airport,,,,,1300,,,,,,,,Буянт-Ухаа олон улсын нисэх онгоцны буудал,,,Международный аэропорт Буянт-Уха,,,,
28918312,39.1004682,-84.419688,,Cincinnati Municipal Lunken Airport,,en:Lunken Airport,KLUK,Q3275007,262,,OH,,civil,LUK,,,144,1082575,public,,,,Cincinnati,,Cincinnati Municipal Airport – Lunken Field,,,,,,Wilmer Avenue,Cincinnati Division of Aviation
28923106,55.5362185,13.3705719,,Sturup,,sv:Malmö Airport,ESMS,Q898922,,,,Malmö Airport,public,,,,72,,,,,,,https://www.swedavia.com/malmo/,Malmö Airport,wikipedia,,,,,,Swedavia
28927870,11.0328859,77.0458672,,Coimbatore Airport,,ta:கோயம்புத்தூர் பன்னாட்டு வானூர்தி நிலையம்,VOCB,Q505572,,,,,,"CJB, ICAO",,,396,,,,,,,,Coimbatore International Airport,IATA,,,+91422 259 2155,,,Airports Authority of India
28961493,56.2257539,-117.4493892,,,,en:Peace River Airport,CYPE,Q2919631,,,,,,,,,571,,public,,,,,,Peace River Airport,,,,,,,Town of Peace River
28986669,56.2413838,-120.7423454,,,,,CYXJ,Q1431320,,,,,,YXJ,,,,,,,,,,http://www.fsjairport.com/,North Peace Regional Airport,,Also known as North Peace Airport or Fort St. John Airport,,,,,North Peace Airport Services Ltd
29027122,54.4673727,-128.5777626,,,,,CYXT,,,Aéroport régional de Terrace-Kitimat,,,,YXT,,,,,,,,,,,Terrace Airport,,,,,,,
29068707,47.4709058,10.6911596,,,,en:Reutte-Höfen Airfield,LOIR,Q16899224,,,,,,,,grass,856,,,,,,,,Flugplatz Reutte - Höfen,,,,,,,
29096998,60.1185035,-128.8219424,,,,en:Watson Lake Airport,CYQH,Q3914811,,,,,,,,,,,public,,,,,,Watson Lake Airport,,,,,,,Government of Yukon
29148804,50.4678871,16.2049388,,,,,LKVP,,,,,,,,,,,,,,,,,,Letiště Velké Poříčí,,,,,,,
29193824,47.9519643,13.8671611,,,,,LOLU,Q16839367,,,,,,,,,509,,,,,,,http://www.flugring-traunsee.at,Flugplatz Gmunden-Laakirchen,,,,+43 7612 65409,,,
29193825,47.8981588,13.9386218,,,,,LOLC,Q16899838,,,,,,,,,535,,,,,,,https://www.flugplatz-scharnstein.at/,Flugplatz Scharnstein,,,,+43 7615 7380,,,
29194764,22.4613559,-78.3292068,,,,en:Jardines del Rey Airport,MUCC,Q2895532,,,,Jardines del Rey Airport,,,,,4,,,,,,,,Aeropuerto Internacional Jardines del Rey,,,Международный Аэропорт Хардинес-дель-Рей,,,,ECASA
29202335,49.2514061,2.5200029,,,,fr:Base aérienne 110 Creil,LFPC,Q2886449,,Base aérienne 110 Creil,,Creil Air Base,,,,military,89,,,,,airfield,,,Base aérienne 110 Creil,ourairports.com;Microsoft Bing orbital imagery,,,,,,
29332590,51.2671668,10.6353162,,Obermehler-Schlotheim Airport;Flughafen Obermehler,,de:Flugplatz Obermehler-Schlotheim,EDCO,Q1341524,,,,,,,,,,,,,,,,,Flugplatz Obermehler-Schlotheim,,,,,,,Flughafen Obermehler GmbH
29333544,52.8336039,-2.7704831,,,,en:Sleap Airfield,EGCV,Q3913666,,,,,,,,,84,,,,,,,https://www.shropshireaeroclub.com,Sleap Airfield,wikipedia,,,,,,Shropshire Aero Club Ltd
29363685,48.1807422,14.0413887,,Flugplatz Welser Heide,,de:Flugplatz Wels,LOLW,Q694363,1,,,,,,,,318,,,4600,,,Wels,https://www.wmw.at/flugplatz/flugplatz-wels,Flugplatz Wels,,,,,,Flugplatzstraße,Fliegerclub Weiße Möwe Wels
29371168,51.3126294,7.7043517,,,,,EDKD,Q1433453,,,,,,,,,473,,,,,,,,Flugplatz Altena-Hegenscheid,,,,,,,Flugplatz Hegenscheid GmbH
29419530,-14.9542534,-147.6610185,,,,,NTTG,,,,,,,,,,,,,,,,,,Rangiroa Airport,,,,,,,
29430748,49.3919792,9.9572173,,,,,ETHN,Q327621,,,,Niederstetten Army Air Field,,,,military,,,,,,airfield,,,Heeresflugplatz Niederstetten,,,,,,,
29432709,50.2382406,19.0335446,,,,pl:Lotnisko Katowice-Muchowiec,EPKM,Q1431679,,,,Katowice-Muchowiec Airfield,,,,,277,,,,,,,,Lotnisko Katowice - Muchowiec,,,,,,,Aeroklub Śląski
29483207,29.6045454,-95.1582786,,,,,KEFD,Q841771,,,,,,,,,,,,,,,,,Ellington Airport,,,,,,,Houston Airport System
29566108,48.2363471,14.1910243,,,,de:Flughafen Linz,LOWL,Q700852,,,,Linz Airport,,,,,299,,,,,,,,Flughafen Linz-Hörsching,plan.at 2009,,,,,,Flughafen Linz GesmbH
29699251,41.357062,-70.5233644,,,,en:Katama Airpark,,Q6375075,,,MA,,public,,,,4,,public,,,,,,Katama Airpark,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),,,,,,Town of Edgartown
29737375,48.4461017,15.6343624,,Flugplatz Krems-Langenlois,,de:Flugplatz Krems-Langenlois,LOAG,Q1433680,15,,,,,,,,312,,,3500,,,Gneixendorf,https://www.flugplatz-krems.at/,Flugplatz Krems-Gneixendorf,knowledge,"Der USFC Krems gibt den Namen des Flugplatzes auf seiner Homepage mit ""Flugplatz Krems-Gneixendorf"" an.",,+43 2732 83 400,,Flughafenstraße,USFC Krems
29784377,47.5205125,12.4492217,,,,de:Flugplatz St. Johann in Tirol,LOIJ,Q1433875,,,,,,LOIJ,,,670,,,,,,,https://www.loij.at/,Flugplatz St. Johann,knowledge,,,+43 5352 62502,,,
29799711,42.0720582,-70.2219355,,,,en:Provincetown Municipal Airport,KPVC,Q1432481,,,,,,,,,,,public,,,,,,Provincetown Municipal Airport,,,,,,,National Park Service
29873555,47.2913939,12.7910552,,,,de:Flugplatz Zell am See,LOWZ,Q689419,,,,,,,,,753,,,5700,,,,,Flugplatz Zell am See,,,,,,,
29909143,42.1604879,-72.713915,,Barnes Air National Guard Base,,en:Westfield-Barnes Regional Airport,KBAF,Q2789706,,,,,,BAF,,,,,public,,,,,https://www.cityofwestfield.org/752/Westfield-Barnes-Regional-Airport,Westfield-Barnes Regional Airport,MassGIS OpenSpace (http://www.mass.gov/mgis/osp.htm),,,,,,City of Westfield
30033405,49.2860218,17.4159218,,,,cs:Letiště Kroměříž,LKKM,Q12693431,,,,,,,,,,,,,,,,,Letiště Kroměříž,,,,,,,
30055275,48.8101531,11.4210994,,,,,,,,,,,,,,,,,,,,,,,Segelflugplatz Etting,HiRes aerial imagery,,,,,,
30062739,54.4621686,9.5163332,,,,de:Fliegerhorst Schleswig,ETNS,Q325692,,,,,,,,military,,,,,,airfield,,,Fliegerhorst Jagel,Landsat,,,,,,
30066928,48.1079955,10.5250134,,,,,EDMN,Q1433734,,,,,,,,,,,,,,,,,Mindelheim-Mattsies,,,,,,,
30076284,51.9677989,9.2929308,,,,,EDVW,Q1433622,,,,,,,,,359,,,,,,,,Flugplatz Hameln-Pyrmont,,,,,,,
30110420,51.6844788,14.4233091,,,,,EDAP,Q1656997,,,,,,,,,,,,,,,,https://www.flughafen-cottbus.de/,Verkehrslandeplatz Neuhausen,,,,,,,Flugplatzgesellschaft Cottbus/Neuhausen mbH
30111525,70.8833182,113.5795715,,,,,,,,,,,,,,,,,,,,,,,Аэродром Анабар,landsat,,,,,,
