id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,geometry,osm_editor_link
35935,SIEJ,small_airport,Monte Verde Airport,-9.942937,-57.485956,1083.0,SA,BR,BR-MT,Nova Monte Verde,no,SIEJ,,MT0090,,,,POINT (-57.485956 -9.942936999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-9.942937/-57.485956
335343,SIEQ,small_airport,Fazenda Táua Airport,-13.306521,-56.573196,1099.0,SA,BR,BR-MT,Nova Mutum,no,SIEQ,,MT0092,,,,POINT (-56.573195999999996 -13.306521000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-13.306521/-56.573196
538602,SIF3,small_airport,Fazenda Tremendal Airport,-16.456095,-58.292987,374.0,SA,BR,BR-MT,Cáceres,no,SIF3,,MT0873,,,,POINT (-58.29298699999999 -16.456095),https://www.openstreetmap.org/edit?editor=id#map=18/-16.456095/-58.292987
540569,SIF6,small_airport,Agro Mascarello Airport,-12.073611,-63.661944,705.0,SA,BR,BR-RO,São Francisco do Guaporé,no,SIF6,,RO0094,,,,POINT (-63.661944 -12.073610999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-12.073611/-63.661944
540609,SIF7,small_airport,Fazenda Alvorada Airport,-15.625877,-58.804441,804.0,SA,BR,BR-MT,Porto Esperidião,no,SIF7,,MT0856,,,,POINT (-58.80444099999998 -15.625876999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-15.625877/-58.804441
540617,SIF8,small_airport,Fazenda Maré Mansa,-12.607222,-44.728611,2516.0,SA,BR,BR-BA,São Desidério,no,SIF8,,BA0456,,,Fazenda Alabama,POINT (-44.728611 -12.607222000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-12.607222/-44.728611
540713,SIF9,small_airport,Fazenda Rios Airport,-8.352933,-48.487526,804.0,SA,BR,BR-TO,Brasilândia do Tocantins,no,SIF9,,TO0134,,,,POINT (-48.487526 -8.352932999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-8.352933/-48.487526
35955,SIFH,small_airport,Santa Rita do Araguaia Airport,-17.3208,-53.194,2490.0,SA,BR,BR-GO,Santa Rita do Araguaia,no,,,,,,SIFH,POINT (-53.193999999999996 -17.3208),https://www.openstreetmap.org/edit?editor=id#map=18/-17.320800/-53.194000
35956,SIFJ,small_airport,Fazenda Jurema Airport,-21.805278778076,-54.246387481689,709.0,SA,BR,BR-MS,Rio Brilhante,no,,,,,,SIFJ,POINT (-54.246387481689 -21.805278778075998),https://www.openstreetmap.org/edit?editor=id#map=18/-21.805279/-54.246387
523955,SIG3,small_airport,Rancho Veneza Airport,-14.8357,-40.7611,3002.0,SA,BR,BR-BA,Vitória da Conquista,no,SIG3,,BA0455,,,,POINT (-40.7611 -14.835700000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-14.835700/-40.761100
518733,SIG8,small_airport,Fazenda Portugal Airport,-8.304505,-45.556082,1684.0,SA,BR,BR-PI,Ribeiro Gonçalves,no,SIG8,,PI0104,,,,POINT (-45.556082 -8.304505000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-8.304505/-45.556082
518737,SIG9,small_airport,Fazenda Quatro Irmãos Airstrip,-4.321667,-50.973333,696.0,SA,BR,BR-PA,Novo Repartimento,no,SIG9,,PA0385,,,,POINT (-50.973333 -4.321667),https://www.openstreetmap.org/edit?editor=id#map=18/-4.321667/-50.973333
524557,SIH2,small_airport,Fazenda Porteira Airport,-12.282074,-48.673114,869.0,SA,BR,BR-TO,Peixe,no,SIH2,,TO0137,,,,POINT (-48.67311399999999 -12.282074000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-12.282074/-48.673114
534506,SIH3,small_airport,Fazenda Santa Clara Airport,-14.211406,-51.12295,889.0,SA,BR,BR-MT,Cocalinho,no,SIH3,,MT0991,,,,POINT (-51.122949999999996 -14.211405999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-14.211406/-51.122950
524632,SIH6,small_airport,Fazenda Ponta Negra Airstrip,0.578889,-50.335,33.0,SA,BR,BR-PA,Chaves,no,SIH6,,PA0389,,,,POINT (-50.335 0.578889),https://www.openstreetmap.org/edit?editor=id#map=18/0.578889/-50.335000
524554,SIH8,small_airport,Fundação Rio Verde Show Safra Airport,-13.004973,-55.96451,1233.0,SA,BR,BR-MT,Lucas do Rio Verde,no,SIH8,,MT0997,,,,POINT (-55.96451 -13.004972999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-13.004973/-55.964510
529408,SII2,small_airport,Fazenda Dona Augusta Airport,-0.980147,-48.2894,56.0,SA,BR,BR-PA,Colares,no,SII2,,PA0344,,,,POINT (-48.28939999999999 -0.9801469999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-0.980147/-48.289400
529406,SII3,small_airport,Fazenda São Sebastião Airstrip,-14.074208,-50.28345,1106.0,SA,BR,BR-GO,Nova Crixás,no,SII3,,GO0373,,,,POINT (-50.28345 -14.074207999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-14.074208/-50.283450
529407,SII4,small_airport,Fazenda Boqueirão Airport,-17.240872,-46.282036,1726.0,SA,BR,BR-MG,João Pinheiro,no,SII4,,MG0598,,,,POINT (-46.282036 -17.240871999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-17.240872/-46.282036
539303,SII6,small_airport,Fazenda Nossa Senhora de Nazaré Airstrip,-15.110392,-50.629858,1033.0,SA,BR,BR-GO,Araguapaz,no,SII6,,GO0375,,,,POINT (-50.62985799999999 -15.110392),https://www.openstreetmap.org/edit?editor=id#map=18/-15.110392/-50.629858
335443,SIIJ,small_airport,São Geraldo Airport,-21.260487,-56.568099,1099.0,SA,BR,BR-MS,Bonito,no,SIIJ,,MS0086,,,,POINT (-56.56809899999999 -21.260487),https://www.openstreetmap.org/edit?editor=id#map=18/-21.260487/-56.568099
335449,SIIT,small_airport,Fazenda Cachoeira Airport,-20.759998,-55.572227,1188.0,SA,BR,BR-MS,Anastácio,no,SIIT,,MS0088,,,,POINT (-55.57222699999999 -20.759998),https://www.openstreetmap.org/edit?editor=id#map=18/-20.759998/-55.572227
539294,SIJ2,small_airport,Fazenda Capão Grande Airport,-16.566667,-47.616111,3186.0,SA,BR,BR-GO,Cristalina,no,SIJ2,,GO0374,,,,POINT (-47.616111 -16.566666999999992),https://www.openstreetmap.org/edit?editor=id#map=18/-16.566667/-47.616111
534516,SIJ6,small_airport,Fazenda Nossa Senhora Aparecida Airport,-10.30802,-52.719378,1017.0,SA,BR,BR-MT,Santa Cruz do Xingu,no,SIJ6,,MT1002,,,,POINT (-52.71937799999999 -10.308019999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-10.308020/-52.719378
534511,SIJ7,small_airport,Fazenda Esperança Airport,-10.337353,-52.243608,1024.0,SA,BR,BR-MT,São José do Xingu,no,SIJ7,,MT0994,,,,POINT (-52.243608 -10.337353),https://www.openstreetmap.org/edit?editor=id#map=18/-10.337353/-52.243608
524659,SIJ8,small_airport,Fazenda Pouso Alegre Airport,2.189406,-50.936358,69.0,SA,BR,BR-AP,Calçoene,no,SIJ8,,AP0027,,,,POINT (-50.93635799999999 2.189406),https://www.openstreetmap.org/edit?editor=id#map=18/2.189406/-50.936358
329425,SIJS,small_airport,Fazenda Tonga Airport,-3.45472,-47.528613,561.0,SA,BR,BR-PA,Paragominas,no,SIJS,,PA0048,,,,POINT (-47.528613 -3.4547200000000005),https://www.openstreetmap.org/edit?editor=id#map=18/-3.454720/-47.528613
524653,SIK2,small_airport,Fazenda Santa Maria Airstrip,-0.791275,-52.469769,295.0,SA,BR,BR-AP,Laranjal do Jari,no,SIK2,,AP0026,,,,POINT (-52.469769 -0.7912749999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-0.791275/-52.469769
532174,SIK4,small_airport,Fazenda Bomfim Airport,-3.366389,-43.178889,338.0,SA,BR,BR-MA,Urbano Santos,no,SIK4,,MA0185,,,,POINT (-43.178889 -3.3663889999999994),https://www.openstreetmap.org/edit?editor=id#map=18/-3.366389/-43.178889
532177,SIK6,small_airport,Sonho de Infância Airport,-13.262222,-60.942222,738.0,SA,BR,BR-RO,Cerejeiras,no,SIK6,,RO0093,,,,POINT (-60.94222200000001 -13.262221999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-13.262222/-60.942222
532188,SIK8,small_airport,Fazenda Tamakavy Airport,-11.872655,-52.136389,1171.0,SA,BR,BR-MT,Alto Boa Vista,no,SIK8,,MT0998,,,,POINT (-52.136388999999994 -11.872654999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-11.872655/-52.136389
532192,SIK9,small_airport,Fazenda Pranchada Airport,-21.223405,-57.483596,394.0,SA,BR,BR-MS,Porto Murtinho,no,SIK9,,MS0727,,,,POINT (-57.48359599999999 -21.223404999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-21.223405/-57.483596
329418,SIKA,small_airport,Fazenda Alegria II Airport,-23.110556,-54.558055,1191.0,SA,BR,BR-MS,Amambai,no,SIKA,,MS0094,,,,POINT (-54.558054999999996 -23.110556000000003),https://www.openstreetmap.org/edit?editor=id#map=18/-23.110556/-54.558055
516762,SIL2,small_airport,Fazenda Cruzero I Airport,-10.756728,-55.133358,1119.0,SA,BR,BR-MT,Nova Santa Helena,no,SIL2,,MT0981,,,,POINT (-55.133357999999994 -10.756728),https://www.openstreetmap.org/edit?editor=id#map=18/-10.756728/-55.133358
516766,SIL4,small_airport,Fazenda Nova Chapada Airport,-15.504834,-55.474237,2395.0,SA,BR,BR-MT,Chapada dos Guimarães,no,SIL4,,MT0478,,,,POINT (-55.474236999999995 -15.504833999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-15.504834/-55.474237
516767,SIL6,small_airport,Fazenda Cruzeiro II Airport,-10.339053,-55.208994,968.0,SA,BR,BR-MT,Nova Guarita,no,SIL6,,MT0958,,,,POINT (-55.208994 -10.339052999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-10.339053/-55.208994
534517,SIL8,small_airport,PESA III Airport,-10.497811,-52.293139,984.0,SA,BR,BR-MT,São José do Xingu,no,SIL8,,MT1003,,,,POINT (-52.293139 -10.497811000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-10.497811/-52.293139
531221,SIL9,small_airport,Fazenda São Francisco Airstrip,-16.244017,-43.751169,1172.0,SA,BR,BR-MG,Capitão Enéas,no,SIL9,,MG0533,,,,POINT (-43.75116899999999 -16.244017),https://www.openstreetmap.org/edit?editor=id#map=18/-16.244017/-43.751169
534218,SIM3,small_airport,Fazenda Metropolitana Airport,-7.414449,-45.029271,1342.0,SA,BR,BR-PI,São Félix de Balsas,no,SIM3,,PI0097,,,,POINT (-45.029270999999994 -7.414449),https://www.openstreetmap.org/edit?editor=id#map=18/-7.414449/-45.029271
534515,SIM4,small_airport,PCH Parecis Airstrip,-13.074358,-59.002242,1440.0,SA,BR,BR-MT,Campos de Júlio,no,SIM4,,MT1001,,,,POINT (-59.002242 -13.074357999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-13.074358/-59.002242
541620,SIM7,small_airport,Vila Gadelha Airport,-6.42005,-39.278517,751.0,SA,BR,BR-CE,Vila Gadelha,no,SIM7,,CE0165,,,,POINT (-39.278517 -6.420049999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-6.420050/-39.278517
534911,SIM8,small_airport,Fazenda Bonanza Airport,-8.769167,-50.933056,1063.0,SA,BR,BR-PA,Santana do Araguaia,no,SIM8,,PA0382,,,,POINT (-50.933056 -8.769167),https://www.openstreetmap.org/edit?editor=id#map=18/-8.769167/-50.933056
534519,SIN7,small_airport,Fazenda Vista Alegre Airport,-11.077283,-55.772297,1053.0,SA,BR,BR-MT,Itaúba,no,SIN7,,MT1006,,,,POINT (-55.772296999999995 -11.077283),https://www.openstreetmap.org/edit?editor=id#map=18/-11.077283/-55.772297
541624,SIO2,small_airport,Haras Mourão Airport,-4.395833,-40.375578,679.0,SA,BR,BR-CE,Hidrolândia,no,SIO2,,CE0176,,,,POINT (-40.37557799999999 -4.3958330000000005),https://www.openstreetmap.org/edit?editor=id#map=18/-4.395833/-40.375578
535044,SIO3,small_airport,Fazenda RVT Airstrip,-2.759308,-48.632394,197.0,SA,BR,BR-PA,Tailândia,no,SIO3,,PA0394,,,,POINT (-48.632394 -2.7593079999999994),https://www.openstreetmap.org/edit?editor=id#map=18/-2.759308/-48.632394
541629,SIO4,small_airport,Fazenda Paraguaia Airstrip,-25.331439,-51.978144,2746.0,SA,BR,BR-PR,Guarapuava,no,SIO4,,PR0245,,,,POINT (-51.97814399999999 -25.331439),https://www.openstreetmap.org/edit?editor=id#map=18/-25.331439/-51.978144
534532,SIO6,small_airport,Fazenda Novo Mundo Airport,-14.860983,-57.900281,937.0,SA,BR,BR-MT,Barra do Bugres,no,SIO6,,MT1014,,,,POINT (-57.90028099999999 -14.860983000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-14.860983/-57.900281
534526,SIO7,small_airport,Fazenda Lago Azul Airport,-10.911928,-55.357594,1457.0,SA,BR,BR-MT,Itaúba,no,SIO7,,MT1012,,,,POINT (-55.357594 -10.911927999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-10.911928/-55.357594
534523,SIO8,small_airport,Fazenda Primavera Airport,-10.769456,-55.772906,1037.0,SA,BR,BR-MT,Nova Canaã do Norte,no,SIO8,,MT1010,,,,POINT (-55.77290599999999 -10.769456),https://www.openstreetmap.org/edit?editor=id#map=18/-10.769456/-55.772906
36163,SIOM,small_airport,Rio Ouro Airport,-11.538888931274,-54.19388961792,3741.0,SA,BR,BR-MT,União Do Sul,no,,,,,,SIOM,POINT (-54.19388961791999 -11.538888931274002),https://www.openstreetmap.org/edit?editor=id#map=18/-11.538889/-54.193890
36172,SIOV,small_airport,Taua Airport,-16.901388168335,-39.158889770508,44.0,SA,BR,BR-BA,Prado,no,,,,,,SIOV,POINT (-39.15888977050799 -16.901388168335),https://www.openstreetmap.org/edit?editor=id#map=18/-16.901388/-39.158890
36176,SIOZ,small_airport,Fazenda Santa Fé Airport,-9.5880556106567,-50.357223510742,591.0,SA,BR,BR-PA,Santana Do Araguaia,no,,,,,,SIOZ,POINT (-50.357223510742 -9.5880556106567),https://www.openstreetmap.org/edit?editor=id#map=18/-9.588056/-50.357224
534540,SIP3,small_airport,Fazenda Floresta Airport,-9.454497,-57.859719,791.0,SA,BR,BR-MT,Apiacás,no,SIP3,,MT1016,,,,POINT (-57.859719 -9.454497),https://www.openstreetmap.org/edit?editor=id#map=18/-9.454497/-57.859719
534500,SIP9,small_airport,Fazenda Arraial Airstrip,-7.371517,-42.761364,891.0,SA,BR,BR-PI,São José do Peixe,no,SIP9,,PI0113,,,,POINT (-42.76136399999999 -7.371516999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-7.371517/-42.761364
36191,SIPU,small_airport,Fazenda Lagoa da Capa Airport,-19.448333740234,-47.362777709961,3567.0,SA,BR,BR-MG,Perdizes,no,,,,,,SIPU,POINT (-47.36277770996101 -19.448333740234),https://www.openstreetmap.org/edit?editor=id#map=18/-19.448334/-47.362778
534513,SIQ3,small_airport,Fazenda Recreio Airport,-16.971178,-58.296244,322.0,SA,BR,BR-MT,Cáceres,no,SIQ3,,MT0996,,,,POINT (-58.296243999999994 -16.971178),https://www.openstreetmap.org/edit?editor=id#map=18/-16.971178/-58.296244
536609,SIQ4,small_airport,Fazenda Refúgio Airport,-21.811325,-52.931446,1473.0,SA,BR,BR-MS,Bataguassu,no,SIQ4,,MS0737,,,,POINT (-52.931445999999994 -21.811325000000004),https://www.openstreetmap.org/edit?editor=id#map=18/-21.811325/-52.931446
536600,SIQ6,small_airport,Fazenda São Sebastião Airstrip,-19.883333,-53.258389,1493.0,SA,BR,BR-MS,Água Clara,no,SIQ6,,MS0733,,,,POINT (-53.258389 -19.883332999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-19.883333/-53.258389
540731,SIQ8,small_airport,Jaboticaba Airport,-12.686822,-41.276133,1237.0,SA,BR,BR-BA,Andaraí,no,SIQ8,,BA0459,,,,POINT (-41.276132999999994 -12.686822000000001),https://www.openstreetmap.org/edit?editor=id#map=18/-12.686822/-41.276133
36220,SIQZ,small_airport,Fazenda Carolina Airport,-15.594296,-46.603227,1871.0,SA,BR,BR-MG,Buritis,no,SSFZ,,MG0182,,,SIQZ,POINT (-46.60322699999999 -15.594296),https://www.openstreetmap.org/edit?editor=id#map=18/-15.594296/-46.603227
534582,SIR4,small_airport,Fazenda Argemira Airport,-17.443453,-54.887986,1562.0,SA,BR,BR-MT,Itiquira,no,SIR4,,MT1018,,,,POINT (-54.88798599999999 -17.443453),https://www.openstreetmap.org/edit?editor=id#map=18/-17.443453/-54.887986
36222,SIRB,small_airport,Fazenda Mimoso Airport,-21.77111053466797,-54.38166809082031,1476.0,SA,BR,BR-MS,Rio Brilhante,no,SIRB,,,,,,POINT (-54.381668090820305 -21.771110534667965),https://www.openstreetmap.org/edit?editor=id#map=18/-21.771111/-54.381668
36227,SIRG,small_airport,Fazenda Esperança Airport,-12.035795,-51.634884,1214.0,SA,BR,BR-MT,Alto da Boa Vista,no,,,,,,SIRG,POINT (-51.63488399999999 -12.035795),https://www.openstreetmap.org/edit?editor=id#map=18/-12.035795/-51.634884
36233,SIRR,small_airport,Lagoa dos Coqueiros Airport,-9.235556,-56.987778,1280.0,SA,BR,BR-MT,Paranaíta,no,,,,,,SIRR,POINT (-56.987778 -9.235556),https://www.openstreetmap.org/edit?editor=id#map=18/-9.235556/-56.987778
36250,SISK,small_airport,Fazenda Cimal Airstrip,-18.8645,-52.0474,2158.0,SA,BR,BR-GO,Aporé,no,SISK,,GO0055,,,,POINT (-52.0474 -18.8645),https://www.openstreetmap.org/edit?editor=id#map=18/-18.864500/-52.047400
36256,SISS,small_airport,Fazenda Lagoa do Campo Airport,-20.384721756,-53.4011116028,1542.0,SA,BR,BR-MS,Ribas Do Rio Pardo,no,,,,,,SISS,POINT (-53.4011116028 -20.384721756),https://www.openstreetmap.org/edit?editor=id#map=18/-20.384722/-53.401112
527469,SIT2,small_airport,Fazenda ADS 7 Airport,-10.045839,-50.612975,705.0,SA,BR,BR-MT,Santa Terezinha,no,SIT2,,MT0950,,,,POINT (-50.612975 -10.045839),https://www.openstreetmap.org/edit?editor=id#map=18/-10.045839/-50.612975
527472,SIT4,small_airport,Fazenda Cocal Airport,-8.950106,-49.976961,650.0,SA,BR,BR-PA,Santa Maria das Barreiras,no,SIT4,,PA0401,,,,POINT (-49.976960999999996 -8.950106000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-8.950106/-49.976961
36261,SITA,small_airport,Nossa Senhora da Conceição Airport,-7.2202777862549,-56.166667938232,958.0,SA,BR,BR-PA,Itaituba,no,,,,,,SITA,POINT (-56.166667938232 -7.2202777862549015),https://www.openstreetmap.org/edit?editor=id#map=18/-7.220278/-56.166668
45582,SITR,small_airport,Fazenda Córrego Limpo Airport,-20.140971,-55.074709,745.0,SA,BR,BR-MS,Terenos,no,SI8L,,MS0645,,,SITR,POINT (-55.07470899999999 -20.140970999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-20.140971/-55.074709
335746,SITS,small_airport,Estância Indiana Airport,-13.130369,-55.981722,1388.0,SA,BR,BR-MT,Lucas do Rio Verde,no,SITS,,MT0578,,,,POINT (-55.981722 -13.130369),https://www.openstreetmap.org/edit?editor=id#map=18/-13.130369/-55.981722
536790,SIU9,small_airport,Fazenda Porta do Céu Airport,-13.295133,-56.415117,1284.0,SA,BR,BR-MT,Nova Mutum,no,SIU9,,MT1025,,,,POINT (-56.415117 -13.295132999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-13.295133/-56.415117
36284,SIUB,small_airport,Aerojaco Airport,-13.505000114441,-55.150833129883,1510.0,SA,BR,BR-MT,Sorriso,no,,,,,,SIUB,POINT (-55.15083312988299 -13.505000114441001),https://www.openstreetmap.org/edit?editor=id#map=18/-13.505000/-55.150833
36291,SIUJ,small_airport,Pista Santa Tereza Airport,-5.1858329772949,-57.584442138672,401.0,SA,BR,BR-PA,Itaituba,no,,,,,,SIUJ,POINT (-57.584442138672 -5.1858329772949),https://www.openstreetmap.org/edit?editor=id#map=18/-5.185833/-57.584442
335767,SIUU,small_airport,Fazenda Santa Eulalia Airport,-16.518436,-57.041305,394.0,SA,BR,BR-MT,Poconé,no,SIUU,,MT0137,,,,POINT (-57.041305 -16.518435999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-16.518436/-57.041305
36303,SIUZ,small_airport,Boa Esperança Airport,-7.661388874054,-55.960277557373,788.0,SA,BR,BR-PA,Novo Progresso,no,,,,,,SIUZ,POINT (-55.96027755737299 -7.661388874054),https://www.openstreetmap.org/edit?editor=id#map=18/-7.661389/-55.960278
540761,SIV4,small_airport,Astolfi Agropecuária Airport,-11.641339,-45.801692,2625.0,SA,BR,BR-BA,Riachão das Neves,no,SIV4,,BA0460,,,,POINT (-45.801692 -11.641338999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-11.641339/-45.801692
536606,SIV8,small_airport,Fazenda Santa Amélia Airport,-21.323333,-52.606389,1257.0,SA,BR,BR-MS,Santa Rita do Pardo,no,SIV8,,MS0735,,,,POINT (-52.606389 -21.323333),https://www.openstreetmap.org/edit?editor=id#map=18/-21.323333/-52.606389
539337,SIV9,small_airport,Fazenda Albatroz Airstrip,-16.717362,-52.765535,1506.0,SA,BR,BR-GO,Doverlândia,no,SIV9,,GO0380,,,,POINT (-52.76553500000001 -16.717362),https://www.openstreetmap.org/edit?editor=id#map=18/-16.717362/-52.765535
541307,SIW4,small_airport,Fazenda San Jorge Airport,-18.720293,-53.179518,2490.0,SA,BR,BR-MS,Costa Rica,no,SIW4,,MS0743,,,,POINT (-53.179518 -18.720293),https://www.openstreetmap.org/edit?editor=id#map=18/-18.720293/-53.179518
541313,SIW6,small_airport,Fazenda Nova Esperança Airport,-13.649617,-52.503892,1220.0,SA,BR,BR-MT,Canarana,no,SIW6,,MT1013,,,,POINT (-52.503892 -13.649616999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-13.649617/-52.503892
541315,SIW7,small_airport,Estância Xingú Airstrip,-11.894817,-52.244344,1047.0,SA,BR,BR-MT,Querência,no,SIW7,,MT1024,,,,POINT (-52.24434399999999 -11.894817),https://www.openstreetmap.org/edit?editor=id#map=18/-11.894817/-52.244344
36331,SIWG,small_airport,Fazenda São José Airport,-14.55638885498,-55.819999694824,735.0,SA,BR,BR-MT,Rosário Oeste,no,,,,,,SIWG,POINT (-55.81999969482399 -14.556388854979998),https://www.openstreetmap.org/edit?editor=id#map=18/-14.556389/-55.820000
544131,SIX6,small_airport,Fazenda Querencia Airport,-9.305139,-50.904781,722.0,SA,BR,BR-PA,Santana do Araguaia,no,SIX6,,PA0404,,,,POINT (-50.904781 -9.305138999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-9.305139/-50.904781
544149,SIX8,small_airport,Fazenda Carolina Airport,-10.38571,-56.579382,1161.0,SA,BR,BR-MT,Alta Floresta,no,SIX8,,MT1037,,,,POINT (-56.579381999999995 -10.385709999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-10.385710/-56.579382
36351,SIXB,small_airport,Fazenda Ilha Verde Airport,-18.505556106567,-57.402221679688,312.0,SA,BR,BR-MS,Corumbá,no,,,,,,SIXB,POINT (-57.40222167968799 -18.505556106567),https://www.openstreetmap.org/edit?editor=id#map=18/-18.505556/-57.402222
540725,SIY7,small_airport,Fazenda Gerais 1B Airport,-10.557178,-45.854519,2429.0,SA,BR,BR-BA,Formosa do Rio Preto,no,SIY7,,BA0458,,,,POINT (-45.854518999999996 -10.557177999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-10.557178/-45.854519
530434,SIY8,small_airport,Fazenda União Airport,-11.540317,-48.402683,843.0,SA,BR,BR-TO,São Valério,no,SIY8,,TO0140,,,,POINT (-48.402682999999996 -11.540316999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-11.540317/-48.402683
36390,SIYW,small_airport,Fazenda Salvação Airport,-5.9522218704224,-56.54333114624,601.0,SA,BR,BR-PA,Itaituba,no,,,,,,SIYW,POINT (-56.54333114623999 -5.9522218704224),https://www.openstreetmap.org/edit?editor=id#map=18/-5.952222/-56.543331
307637,SIZ,small_airport,Sissano Airport,-2.99944444444,142.0445,27.0,OC,PG,PG-SAN,Sissano,no,AYZN,SIZ,SNO,,,,POINT (142.0445 -2.9994444444399995),https://www.openstreetmap.org/edit?editor=id#map=18/-2.999444/142.044500
538225,SIZ6,small_airport,Fazenda Tarumã Airstrip,-10.229688,-47.879113,1194.0,SA,BR,BR-TO,Palmas,no,SIZ6,,TO0142,,,,POINT (-47.87911299999999 -10.229687999999998),https://www.openstreetmap.org/edit?editor=id#map=18/-10.229688/-47.879113
532975,SIZ7,small_airport,Usina Cedro Airstrip,-19.406111,-51.25,1565.0,SA,BR,BR-MS,Paranaíba,no,SIZ7,,MS0746,,,,POINT (-51.24999999999999 -19.406110999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-19.406111/-51.250000
532974,SIZ8,small_airport,Fazenda Maravilha do Araguaia Airport,-15.143889,-50.893889,1113.0,SA,BR,BR-GO,Aruanã,no,SIZ8,,GO0310,,,,POINT (-50.893889 -15.143888999999996),https://www.openstreetmap.org/edit?editor=id#map=18/-15.143889/-50.893889
532968,SIZ9,small_airport,Morandini Airport,-13.947143,-55.244686,1795.0,SA,BR,BR-MT,Santa Rita do Trivelato,no,SIZ9,,MT1039,,,,POINT (-55.244686 -13.947143),https://www.openstreetmap.org/edit?editor=id#map=18/-13.947143/-55.244686
335928,SIZL,small_airport,Fazenda Lagoa,-22.747696,-49.844977,1909.0,SA,BR,BR-SP,São Pedro do Turvo,no,SIZL,,SP0201,,,,POINT (-49.844977 -22.747696),https://www.openstreetmap.org/edit?editor=id#map=18/-22.747696/-49.844977
36402,SIZM,small_airport,Fazenda Santa Clara,-10.7027777778,-48.1944444444,1024.0,SA,BR,BR-TO,Porto Nacional,no,,,,,,SIZM,POINT (-48.1944444444 -10.702777777800002),https://www.openstreetmap.org/edit?editor=id#map=18/-10.702778/-48.194444
335932,SIZU,small_airport,Agrochapada Airport,-13.434653,-54.276536,1427.0,SA,BR,BR-MT,Paranatinga,no,SIZU,,MT0160,,,,POINT (-54.276536 -13.434652999999999),https://www.openstreetmap.org/edit?editor=id#map=18/-13.434653/-54.276536
354291,SJ22,small_airport,Fazenda Figueira Branca Airport,-10.763943,-54.485039,1365.0,SA,BR,BR-MT,Marcelândia,no,SJ22,,MT0794,,,,POINT (-54.48503899999999 -10.763943),https://www.openstreetmap.org/edit?editor=id#map=18/-10.763943/-54.485039
354586,SJ23,small_airport,Fazenda Nova Aliança Airstrip,-15.648889,-40.835833,3071.0,SA,BR,BR-BA,Encruzilhada,no,SJ23,,BA0397,,,,POINT (-40.835833 -15.648888999999997),https://www.openstreetmap.org/edit?editor=id#map=18/-15.648889/-40.835833
430171,SJ29,small_airport,Fazenda Ricardo Franco Airport,-16.294952,-55.665592,466.0,SA,BR,BR-MT,Santo Antônio do Leverger,no,SJ29,,MT0854,,,,POINT (-55.66559199999999 -16.294952000000002),https://www.openstreetmap.org/edit?editor=id#map=18/-16.294952/-55.665592
430186,SJ2A,small_airport,Estancia Zeviani Airport,-22.286278,-54.62038,1306.0,SA,BR,BR-MS,Dourados,no,SJ2A,,MS0641,,,,POINT (-54.62038 -22.286277999999992),https://www.openstreetmap.org/edit?editor=id#map=18/-22.286278/-54.620380
