airport,minName,minEle,minRunway,minICAO,minIATA,minWebsite,minOSM,LAT,LON
http://www.wikidata.org/entity/Q14300,Canberra Airport,1888,12/30,YSCB,CBR,http://www.canberraairport.com.au,,149.195,-35.306944444
http://www.wikidata.org/entity/Q127157,"Ohrid ""St. Paul the Apostle"" Airport",705,01/19,LWOH,OHD,http://ohd.airports.com.mk,,20.742222222,41.18
http://www.wikidata.org/entity/Q127331,Midtjylland Airport,51,03/21,EKKA,KRP,http://www.krp.dk,,9.1216,56.3105
http://www.wikidata.org/entity/Q127671,Arturo Merino Benítez International Airport,1555,17L/35R,SCEL,SCL,https://www.nuevopudahuel.cl/,,-70.785555555,-33.392777777
http://www.wikidata.org/entity/Q15528,St Helens Airport,46,,YSTH,HLS,,,148.281666666,-41.336666666
http://www.wikidata.org/entity/Q15531,Smithton Airport,7,,YSMI,SIO,,,145.083333333,-40.835
http://www.wikidata.org/entity/Q15533,Strahan Airport,22,,YSRN,SRN,,,145.291388888,-42.155555555
http://www.wikidata.org/entity/Q15540,Burnie Airport,16,,YWYY,BWT,http://www.burnieairport.com.au,,145.731111111,-40.998888888
http://www.wikidata.org/entity/Q15548,Berbera Airport,7,05/23,HCMI,BBO,,,44.941105555,10.389166666
http://www.wikidata.org/entity/Q15550,Boorama Airport,1470,,,BXX,,,43.1508,9.94556
http://www.wikidata.org/entity/Q15552,Burao Airport,1100,,HCMV,BUO,,,45.558344444,9.532122222
http://www.wikidata.org/entity/Q30524,Ubari Airport,1528,,HLUB,QUB,,,12.8231,26.5672
http://www.wikidata.org/entity/Q30542,Kufra Airport,417,02L/20R,HLKF,AKF,,,23.3133,24.1767
http://www.wikidata.org/entity/Q31569,Multan International Airport,122,,OPMT,MUX,http://www.multaninternationalairport.com.pk,,71.419166666,30.203333333
http://www.wikidata.org/entity/Q31580,Faisalabad International Airport,607,,OPFA,LYP,http://www.caapakistan.com.pk/timeline/fsbd/timeline-fsbd.aspx,,72.994722222,31.365
http://www.wikidata.org/entity/Q31581,Quetta International Airport,5267,,OPQT,UET,,,66.93868,30.252145
http://www.wikidata.org/entity/Q15496,Devonport Airport,8,,YDPO,DPO,http://www.tasports.com.au/infrastructure/devonport_airport.html,,146.430277777,-41.169722222
http://www.wikidata.org/entity/Q15497,Flinders Island Airport,10,,YFLI,FLS,http://www.flinders.tas.gov.au/aviation,,147.992777777,-40.091388888
http://www.wikidata.org/entity/Q15498,Hobart Airport,13,12/30,YMHB,HBA,https://hobartairport.com.au/,,147.510278,-42.836112
http://www.wikidata.org/entity/Q15501,Cambridge Aerodrome,67,,YCBG,,,,147.475,-42.826666666
http://www.wikidata.org/entity/Q15514,King Island Airport,37,,YKII,KNS,,,143.878333333,-39.8775
http://www.wikidata.org/entity/Q15520,Launceston Airport,171,14L/32R,YMLT,LST,http://www.launcestonairport.com.au,,147.215,-41.545
http://www.wikidata.org/entity/Q36454,Narita International Airport,141,16L/34R,RJAA,NRT,https://www.narita-airport.jp/ch1,,140.38845,35.7649
http://www.wikidata.org/entity/Q36460,Sir Seewoosagur Ramgoolam International Airport,186,14/32,FIMP,MRU,https://aml.mru.aero/,,57.683022222,-20.430027777
http://www.wikidata.org/entity/Q38805,Gustaf III Airport,48,10/28,TFFJ,SBH,,,-62.843888888,17.904444444
http://www.wikidata.org/entity/Q25741,Ghadames Airport,341,,HLTD,LTD,,,9.715333,30.151667
http://www.wikidata.org/entity/Q25744,Ghat Airport,700,,HLGT,GHT,,,10.1425,25.1456
http://www.wikidata.org/entity/Q25783,Tobruk Airport,,02/20,HLTQ,TOB,,,23.906111,31.86
http://www.wikidata.org/entity/Q26215,Mora-Siljan Airport,193,,ESKM,MXX,http://www.dalaflyget.se/,,14.511111111,60.958611111
http://www.wikidata.org/entity/Q26256,Lycksele Airport,215,,ESNL,LYC,http://www.lyckseleairport.se/en/,,18.716111111,64.548055555
http://www.wikidata.org/entity/Q204853,Tokyo International Airport,21,04/22,RJTT,HND,https://tokyo-haneda.com/,,139.781111111,35.553333333
http://www.wikidata.org/entity/Q15102,Port Lincoln Airport,4,,YPLC,PLO,,,135.880277777,-34.605277777
http://www.wikidata.org/entity/Q15103,Port Pirie Airport,14,,YPIR,PPI,,,137.995,-33.238888888
http://www.wikidata.org/entity/Q15106,Renmark Airport,37,,YREN,RMK,,,140.673333333,-34.196666666
http://www.wikidata.org/entity/Q15107,Streaky Bay Airport,24,,YKBY,KBY,,,134.292777777,-32.835833333
http://www.wikidata.org/entity/Q15108,Waikerie Airport,45,,YWKI,,,,140.03,-34.1833
http://www.wikidata.org/entity/Q15109,Whyalla Airport,13,,YWHA,WYA,,,137.514444444,-33.058888888
http://www.wikidata.org/entity/Q15111,Wudinna Airport,89,,YWUD,WUD,,,135.447208,-33.043237
http://www.wikidata.org/entity/Q121760,Maun Airport,943,08/26,FBMN,MUB,http://www.caab.co.bw/caab-content.php?cid=255,,23.431111111,-19.9725
http://www.wikidata.org/entity/Q122668,Ruhnu Airfield,3,14/32,EERU,,http://www.kuressaare-airport.ee/eng/ruhnuaerodrome/ruhnuaerodrome,,23.266,57.784
http://www.wikidata.org/entity/Q123222,Marsa Alam International Airport,61,15/33,HEMA,RMF,http://www.marsa-alam-airport.com,,34.583611,25.556944
http://www.wikidata.org/entity/Q127121,Alert Airport,100,05/23,CYLT,YLT,,,-62.280555555,82.517777777
http://www.wikidata.org/entity/Q127148,Esbjerg Airport,30,08/26,EKEB,EBJ,http://www.esbjerg-lufthavn.dk/,,8.553333333,55.525833333
http://www.wikidata.org/entity/Q32159,Singapore Changi Airport,22,02C/20C,WSSS,SIN,http://www.changiairport.com,,103.989444,1.359167
http://www.wikidata.org/entity/Q33130,Ghardabiya Air Base,81,18/36,HLGD,SRX,,,16.595,31.063333333
http://www.wikidata.org/entity/Q429304,Marrakesh Menara Airport,1535,10/28,GMMX,RAK,http://www.onda.ma,,-8.040833333,31.608611111
http://www.wikidata.org/entity/Q429446,Oslo Rygge,53,12/30,ENRY,RYG,http://www.ryg.no,,10.785555555,59.378888888
http://www.wikidata.org/entity/Q430333,Guerrero Negro Airport,4,,MMGR,GUB,,,-114.023888888,28.025833333
http://www.wikidata.org/entity/Q430485,Sitiawan Airport,25,,WMBA,SWY,,,100.698611111,4.216388888
http://www.wikidata.org/entity/Q431097,Poplar Grove Airport,858,09/27,,,http://www.poplargroveairmotive.com/home.htm,,-88.8363,42.3229
http://www.wikidata.org/entity/Q432334,Alfredo Vásquez Cobo International Airport,277,,SKLT,LET,,,-69.943055555,-4.193333333
http://www.wikidata.org/entity/Q426795,Akwa Ibom Airport,170,03/21,DNAI,QUO,,,8.09888889,4.87583333
http://www.wikidata.org/entity/Q427003,Pucón Airport,263,,SCPC,ZPC,https://www.aeropuertocarrielsur.cl/,,-71.920833333,-39.291388888
http://www.wikidata.org/entity/Q427206,Kangiqsujuaq Airport,517,,CYKG,YWB,,,-71.9294,61.5886
http://www.wikidata.org/entity/Q428081,Fort Nelson Airport,1253,,CYYE,YYE,https://www.northernrockies.ca/en/live-here/regional-airport.aspx,,-122.596944444,58.836388888
http://www.wikidata.org/entity/Q428292,Murcia-San Javier Airport,9,05L/23R,LELC,MJV,,,-0.812222222,37.774722222
http://www.wikidata.org/entity/Q428353,Abernathy Field,685,16/34,KGZS,,,,-87.0569,35.1536
http://www.wikidata.org/entity/Q80960,Bancasi Airport,43,12/30,RPME,BXU,,,125.477972222,8.951322222
http://www.wikidata.org/entity/Q80982,Arak Airport,1680,,OIHR,AJK,https://arak.airport.ir/,,49.84729167,34.13814722
http://www.wikidata.org/entity/Q81319,Jinchang Jinchuan Airport,,,ZLJC,JIC,,,102.348,38.5419
http://www.wikidata.org/entity/Q81362,Zhangye Ganzhou Airport,,,ZLZY,YZY,,,100.675,38.801944444
http://www.wikidata.org/entity/Q81512,N'zeto Airport,69,,FNZE,ARZ,,,12.8626,-7.25903
http://www.wikidata.org/entity/Q81514,Nzagi Airport,2431,,FNZG,NZA,,,21.357861111,-7.716527777
http://www.wikidata.org/entity/Q81552,Camaxilo Airport,1180,,FNCX,CXM,,,18.9238,-8.37311
http://www.wikidata.org/entity/Q465071,Warsaw Chopin Airport,361,11/29,EPWA,WAW,https://www.lotnisko-chopina.pl/en/index.html,,20.967222222,52.165833333
http://www.wikidata.org/entity/Q466786,Newark Liberty International Airport,18,04L/22R,KEWR,EWR,https://newarkairport.com/,,-74.1686,40.6925
http://www.wikidata.org/entity/Q392790,Mwanza Airport,3763,,HTMW,MWZ,,,32.9325,-2.444444444
http://www.wikidata.org/entity/Q401700,Sardar Vallabhbhai Patel International Airport,58,05/23,VAAH,AMD,https://www.adani.com/svpia-ahmedabad-airport,,72.634722222,23.077222222
http://www.wikidata.org/entity/Q403671,Humberto Delgado Airport,374,03/21,LPPT,LIS,https://www.lisbon-airport.com,,-9.134167,38.774167
http://www.wikidata.org/entity/Q461793,Cairo International Airport,116,05C/23C,HECA,CAI,https://www.cairo-airport.com/,,31.405555555,30.121944444
http://www.wikidata.org/entity/Q61396,Syktyvkar Airport,99,01/19,UUYY,SCW,https://www.komiaviatrans.ru/,,50.838333333,61.641666666
http://www.wikidata.org/entity/Q63550,Dongying Shengli Airport,,,ZSDY,DOY,,,118.784444444,37.510277777
http://www.wikidata.org/entity/Q63836,La Tabatière Airport,102,,,ZLT,,,-58.975555555,50.830833333
http://www.wikidata.org/entity/Q63860,Taplejung Airport,732,,VNTJ,TPJ,,,87.697166666,27.351527777
http://www.wikidata.org/entity/Q63975,Chaoyang Airport,173,,ZYCY,CHG,,,120.435,41.53805556
http://www.wikidata.org/entity/Q64833,Nanaimo Airport,92,,CYCD,YCD,https://ycd.ca,,-123.87,49.0544
http://www.wikidata.org/entity/Q214861,Hartsfield–Jackson Atlanta International Airport,1026,08L/26R,KATL,ATL,https://www.atl.com,,-84.428055555,33.636666666
http://www.wikidata.org/entity/Q256534,Urmia Airport,1324,03/21,OITR,OMH,,,45.068611111,37.668055555
http://www.wikidata.org/entity/Q257433,Hasvik Airport,7,11/29,ENHK,HAA,https://avinor.no/en/airport/hasvik-airport/,,22.139722222,70.486666666
http://www.wikidata.org/entity/Q257776,Letňany Airport,278,05L/23R,LKLT,,https://www.letnany-airport.cz,,14.525555555,50.131388888
http://www.wikidata.org/entity/Q257903,Masindi Airport,1173,,HUMI,KCU,,,31.736667,1.755
http://www.wikidata.org/entity/Q259426,Port Lions Airport,42,07/25,,ORI,,,-152.846111111,57.885277777
http://www.wikidata.org/entity/Q259867,Córdoba Airport,90,03/21,LEBA,ODB,http://www.aena.es/csee/Satellite/Aeropuerto-Cordoba/es/Inicio.html,,-4.848878,37.842005
http://www.wikidata.org/entity/Q263652,Sultan Aji Muhammad Sulaiman Airport,12,,WALL,BPN,http://www.sepingganairport.com,,116.894444444,-1.268333333
http://www.wikidata.org/entity/Q36171,Al Abraq International Airport,657,03/21,HLLQ,LAQ,,,21.964166666,32.788611111
http://www.wikidata.org/entity/Q36420,Shanghai Pudong International Airport,4,16L/34R,ZSPD,PVG,https://www.shairport.com/index_enpdjc.html,,121.805278,31.143333
http://www.wikidata.org/entity/Q116725,Miyako Airport,140,,ROMY,MMY,https://miyakoap.co.jp/,,125.295,24.782777777
http://www.wikidata.org/entity/Q117708,Billy Bishop Toronto City Airport,252,06/24,CYTZ,YTZ,https://www.billybishopairport.com/,,-79.396111111,43.6275
http://www.wikidata.org/entity/Q117807,Sary-Arka Airport,225,05/23,UAKK,KGF,http://www.karagandy.aero,,73.335277777,49.671666666
http://www.wikidata.org/entity/Q118696,Downsview Airport,652,,CYZD,YZD,,,-79.4656,43.7428
http://www.wikidata.org/entity/Q120326,Moorea Airport,9,,NTTM,MOZ,,,-149.762222222,-17.489444444
http://www.wikidata.org/entity/Q432474,Vijayawada Airport,25,,VOBZ,VGA,https://www.aai.aero/en/airports/vijayawada,,80.796695,16.527528
http://www.wikidata.org/entity/Q432481,Semey Airport,232,08/26,UASS,PLX,http://www.semeyairport.kz/,,80.234444444,50.351388888
http://www.wikidata.org/entity/Q445642,Brumowski Air Base,180,,LOXT,,,,16.1119,48.3211
http://www.wikidata.org/entity/Q452290,Monroe Regional Airport,79,04/22,KMLU,MLU,http://www.FlyMonroe.org/,,-92.037688888,32.510863888
http://www.wikidata.org/entity/Q459096,Dallas/Fort Worth International Airport,607,13L/31R,KDFW,DFW,https://www.dfwairport.com/,,-97.038055555,32.896944444
http://www.wikidata.org/entity/Q1151899,Parsabad-Moghan Airport,77,,OITP,PFQ,http://parsabad.airport.ir,,47.8815,39.603605555
http://www.wikidata.org/entity/Q1151971,Sahand Maragheh Airport,1340,,OITM,ACP,,,46.127902777,37.348016666
http://www.wikidata.org/entity/Q1151977,Dasht-e Naz Airport,11,,OINZ,SRY,http://sari.airport.ir/,,53.193611111,36.635833333
http://www.wikidata.org/entity/Q1151984,Kermanshah Airport,1310,,OICC,KSH,http://kermanshah.airport.ir,,47.158127777,34.345852777
http://www.wikidata.org/entity/Q1152366,Sanandaj Airport,1378,,OICS,SDG,https://sanandaj.airport.ir/,,47.009247222,35.245855555
http://www.wikidata.org/entity/Q1153024,Wa Airport,323,,DGLW,WZA,,,-2.5075,10.0825
http://www.wikidata.org/entity/Q17539,Cowra Airport,295,,YCWR,CWT,,,148.648333333,-33.845
http://www.wikidata.org/entity/Q17540,Deniliquin Airport,95,,YDLQ,DNQ,,,144.946666666,-35.56
http://www.wikidata.org/entity/Q17542,Dubbo City Regional Airport,935,05/23,YSDU,DBO,https://www.dubboairport.com.au/,,148.574722222,-32.216666666
http://www.wikidata.org/entity/Q17543,Forbes Airport,233,,YFBS,FRB,,,147.935,-33.363333333
http://www.wikidata.org/entity/Q17544,Glen Innes Airport,1041,,YGLI,GLI,,,151.6844444,-29.665
http://www.wikidata.org/entity/Q17545,Goulburn Airport,645,,YGLB,GUL,,,149.7177778,-34.815
http://www.wikidata.org/entity/Q17546,Clarence Valley Regional Airport,30,,YGFN,GFN,http://www.clarence.nsw.gov.au/cp_themes/default/page.asp?p=DOC-LTD-41-41-75,,152.9177778,-29.698333333
http://www.wikidata.org/entity/Q93902,Prince Rupert Airport,116,13/31,CYPR,YPR,http://www.ypr.ca/,,-130.444722222,54.285833333
http://www.wikidata.org/entity/Q94895,Baltimore/Washington International Thurgood Marshall Airport,44,10/28,KBWI,BWI,https://www.bwiairport.com/,,-76.6675418,39.1782209
http://www.wikidata.org/entity/Q94904,Niagara Central Airport,584,,,,http://www.centralairport.ca/,,-79.324722222,42.98
http://www.wikidata.org/entity/Q106119,RAF Northolt,,07/25,EGWU,NHT,https://www.raf.mod.uk/our-organisation/stations/raf-northolt/,,-0.418333333,51.553055555
http://www.wikidata.org/entity/Q114345,Marina di Campo Airport,30,16/34,LIRJ,EBA,https://www.elbaisland-airport.it/,,10.239722222,42.761111111
http://www.wikidata.org/entity/Q269588,Edmonton International Airport,2373,02/20,CYEG,YEG,https://flyeia.com/,,-113.579444444,53.31
http://www.wikidata.org/entity/Q273462,Vnukovo International Airport,686,01/19,UUWW,VKO,http://www.vnukovo.ru/,,37.2675,55.596111111
http://www.wikidata.org/entity/Q483254,Daegu International Airport,116,13L/31R,RKTN,TAE,http://www.airport.co.kr/daegueng/main.do,,128.658888888,35.894166666
http://www.wikidata.org/entity/Q483469,Yangyang International Airport,73,15/33,RKNY,YNY,http://www.airport.co.kr/mbs/yanyangeng/,,128.669166666,38.061388888
http://www.wikidata.org/entity/Q483675,Cheongju International Airport,58,06L/24R,RKTU,CJJ,http://www.airport.co.kr/mbs/cheongjueng/,,127.499166666,36.716388888
http://www.wikidata.org/entity/Q483831,Uljin Airport,,,RKTL,UJN,,,129.465,36.77
http://www.wikidata.org/entity/Q1156790,Qingdao Liuting International Airport,10,,ZSQD,TAO,http://www.qdairport.com,,120.374444444,36.266111111
http://www.wikidata.org/entity/Q1156872,Pointe-à-Pitre International Airport,36,11/29,TFFR,PTP,https://www.guadeloupe.aeroport.fr/,,-61.525833333,16.264166666
http://www.wikidata.org/entity/Q1156904,Kutaisi International Airport,68,,UGKO,KUT,https://www.kutaisi.aero/,,42.4825,42.176388888
http://www.wikidata.org/entity/Q224558,Naval Air Station Whidbey Island,14,,KNUW,NUW,https://www.cnic.navy.mil/regions/cnrnw/installations/nas_whidbey_island.html,,-122.655905555,48.351802777
http://www.wikidata.org/entity/Q226715,Zorg en Hoop Airport,10,,SMZO,ORG,,,-55.190066666,5.811472222
http://www.wikidata.org/entity/Q240694,Phuket International Airport,38,09/27,VTSP,HKT,https://www.phuketairportonline.com,,98.316944,8.113333
http://www.wikidata.org/entity/Q241370,Mopti Airport,906,05/23,GAMB,MZI,,,-4.079444444,14.512777777
http://www.wikidata.org/entity/Q242066,Toronto Pearson International Airport,569,05/23,CYYZ,YYZ,https://www.torontopearson.com/,,-79.6306,43.6767
http://www.wikidata.org/entity/Q264643,Saint-Brieuc – Armor Airport,452,,LFRT,SBK,http://www.st-brieuc.aeroport.fr/,,-2.856666666,48.5375
http://www.wikidata.org/entity/Q265017,Hyland Airport,2831,,CFT5,,,1042025717,-128.27,61.5239
http://www.wikidata.org/entity/Q266448,La Porte Municipal Airport,812,14/32,KPPO,LPO,,,-86.7344,41.5725
http://www.wikidata.org/entity/Q267645,Ignatyevo Airport,195,18/36,UHBB,BQS,http://www.amurair.ru,,127.413333333,50.425
http://www.wikidata.org/entity/Q269294,Saint Helena Airport,309,02/20,FHSH,HLE,http://sthelenaairport.com/,,-5.645916666,-15.959055555
http://www.wikidata.org/entity/Q39164,Bodø Airport,43,07/25,ENBO,BOO,https://avinor.no/en/airport/bodo-airport/,,14.365277777,67.269166666
http://www.wikidata.org/entity/Q41292,Misrata Airport,18,15/33,HLMS,MRA,http://www.misurataairport.ly/,,15.059722222,32.325555555
http://www.wikidata.org/entity/Q41293,Sabha Airport,424,,HLLS,SEB,,,14.472525,26.986963888
http://www.wikidata.org/entity/Q44553,Benina International Airport,132,15L/33R,HLLB,BEN,,,20.270833,32.0975
http://www.wikidata.org/entity/Q44824,Ebolowa Airport,2060,,FKKW,EBW,http://www.adcsa.aero,,11.185,2.876
http://www.wikidata.org/entity/Q17547,Griffith Airport,131,,YGTH,GFF,,,146.0677778,-34.248333333
http://www.wikidata.org/entity/Q17548,Gunnedah Airport,263,,YGDH,GUH,,,150.25,-30.961666666
http://www.wikidata.org/entity/Q17549,Hay Airport,90,,YHAY,HXX,,,144.829722222,-34.531388888
http://www.wikidata.org/entity/Q17551,Inverell Airport,811,,YIVL,IVR,https://inverell.nsw.gov.au/services-and-facilities/inverell-airport/,,151.144166666,-29.888333333
http://www.wikidata.org/entity/Q17552,Kempsey Airport,7,,YKMP,KPS,,,152.7677778,-31.065
http://www.wikidata.org/entity/Q17553,Lightning Ridge Airport,161,,YLRD,LHG,,,147.985,-29.456666666
http://www.wikidata.org/entity/Q17555,Lismore Airport,5,,YLIS,LSY,https://www.lismore.nsw.gov.au/cp_themes/default/page.asp?p=DOC-YRC-87-72-53,,153.26,-28.828055555
http://www.wikidata.org/entity/Q484060,Muan International Airport,51,01/19,RKJB,MWX,http://www.airport.co.kr/doc/muan_eng/index.jsp,,126.382813888,34.991405555
http://www.wikidata.org/entity/Q484630,Jeonju Airport,96,,RKJU,CHN,,,127.119444444,35.878333333
http://www.wikidata.org/entity/Q484718,Yeosu Airport,16,,RKJY,RSU,http://yeosu.airport.co.kr/eng/index.jsp,,127.616666666,34.842327777
http://www.wikidata.org/entity/Q484722,Pohang Gyeongju Airport,21,,RKTH,KPO,http://www.airport.co.kr/cheongjueng/index.do,,129.420277777,35.987777777
http://www.wikidata.org/entity/Q484730,Ulsan Airport,14,,RKPU,USN,http://ulsan.airport.co.kr/doc/ulsan_eng/,,129.351666666,35.593333333
http://www.wikidata.org/entity/Q500253,Kuala Lumpur International Airport,71,14L/32R,WMKK,KUL,https://airports.malaysiaairports.com.my,,101.709722,2.745556
http://www.wikidata.org/entity/Q500945,Budapest Ferenc Liszt International Airport,151,13L/31R,LHBP,BUD,https://www.bud.hu,,19.261944444,47.439444444
http://www.wikidata.org/entity/Q1143116,Haikou Meilan International Airport,23,,ZJHK,HAK,http://www.mlairport.com,,110.458888888,19.934722222
http://www.wikidata.org/entity/Q1144167,Shenyang Taoxian International Airport,60,,ZYTX,SHE,http://www.taoxianairport.com/indexenglish.thm,,123.483611111,41.64
http://www.wikidata.org/entity/Q1144233,Corfu International Airport,2,16/34,LGKR,CFU,https://www.cfu-airport.gr/,,19.912222,39.601945
http://www.wikidata.org/entity/Q477677,Boryspil International Airport,427,18L/36R,UKBB,KBP,https://kbp.aero,,30.893333333,50.344722222
http://www.wikidata.org/entity/Q478595,Tan Son Nhat International Airport,10,07L/25R,VVTS,SGN,http://www.tsnairport.hochiminh.gov.vn,,106.651944444,10.818888888
http://www.wikidata.org/entity/Q1153219,Governador Jorge Teixeira de Oliveira International Airport,88,18/36,SBPV,PVH,http://www.infraero.com.br/index.php/br/aeroportos/rondonia/aeroporto-internacional-porto-velho.html,,-63.902777777,-8.713611111
